Year,State,Value,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
2012,Kansas,145083.33333333334,0.014916666666666667,0.06374999999999999,1809.4166666666667,0.02133333333333334,0.1688333333333333,2452.0833333333335,0.028666666666666656,0.08541666666666668,5707.916666666667,0.004833333333333333,0.02566666666666667,106.5,-1.4166666666666667,-11.0,0.9606666666666667,0.0011666666666666663,0.0071666666666666675
2012,Kentucky,135000.0,0.009000000000000001,0.032,2356.9166666666665,0.019750000000000004,0.1605,3556.75,0.021750000000000002,0.01833333333333333,17714.25,-0.006833333333333334,-0.09666666666666666,105.91666666666667,-0.75,-10.416666666666666,0.9471666666666666,0.0005833333333333331,0.004166666666666667
2012,Louisiana,158333.33333333334,0.0061666666666666675,0.022416666666666668,2176.3333333333335,0.01983333333333333,0.16058333333333336,1765.5833333333333,0.01658333333333333,0.048499999999999995,11137.666666666666,-0.0035,-0.04608333333333333,145.5,0.16666666666666666,-7.666666666666667,0.9543333333333334,0.0,0.003583333333333333
2012,Maine,140583.33333333334,0.020249999999999997,0.028666666666666663,314.8333333333333,0.03150000000000001,1.3607500000000001,340.4166666666667,0.02516666666666666,0.11325,2276.5833333333335,0.008583333333333335,0.15291666666666667,189.33333333333334,-2.4166666666666665,-3.1666666666666665,0.9181666666666667,-0.000583333333333333,0.000666666666666667
2012,Maryland,243250.0,0.008583333333333333,0.07066666666666667,4742.083333333333,0.016666666666666663,0.05474999999999999,6504.666666666667,0.021416666666666678,-0.033749999999999995,23567.0,-0.01825,-0.23241666666666663,65.83333333333333,-2.3333333333333335,-16.25,0.96775,0.0012499999999999998,0.006833333333333334
2012,Massachusetts,291250.0,0.00975,0.024333333333333332,5771.0,0.031,0.20233333333333334,7809.5,0.028083333333333318,0.003249999999999998,38169.416666666664,-0.012416666666666668,-0.075,120.66666666666667,-0.9166666666666666,-7.083333333333333,0.9619999999999999,0.0009166666666666668,0.005749999999999999
2012,Michigan,98916.66666666667,0.015749999999999997,0.127,8255.916666666666,0.011000000000000005,0.12658333333333335,9891.75,0.00033333333333332205,0.027,41341.666666666664,-0.00975,-0.11083333333333334,100.0,-0.6666666666666666,-15.333333333333334,0.9546666666666668,0.001083333333333333,0.010750000000000001
2012,Minnesota,157166.66666666666,0.014333333333333342,0.10041666666666665,5544.583333333333,0.017083333333333343,0.15775,6469.166666666667,0.008833333333333327,0.029249999999999995,26022.666666666668,-0.014583333333333335,-0.161,89.83333333333333,-1.1666666666666667,-16.0,0.9680833333333334,0.0010833333333333333,0.013666666666666669
2012,Mississippi,123500.0,-0.002166666666666667,0.07241666666666666,896.0,0.011083333333333343,0.16133333333333336,1218.1666666666667,0.02225000000000001,0.24416666666666673,5864.916666666667,0.01875,0.20341666666666666,108.33333333333333,1.5833333333333333,-4.0,0.9465833333333334,-0.00024999999999999984,0.006083333333333334
2012,Missouri,113750.0,0.005833333333333334,0.08733333333333333,1566.0,0.0205,0.16983333333333336,2224.75,0.014500000000000022,0.059916666666666674,1649.5,0.013166666666666669,0.07966666666666666,113.33333333333333,-1.25,-9.5,0.9419166666666668,0.0033333333333333327,0.008416666666666668
2012,Nebraska,137833.33333333334,0.011166666666666667,0.042333333333333334,1269.5,0.03708333333333334,0.3675,1669.6666666666667,0.052666666666666646,0.22591666666666668,5328.25,-0.001499999999999999,-0.0051666666666666675,60.583333333333336,-1.25,-14.75,0.9685,0.0004166666666666666,0.011833333333333333
2012,Nevada,127083.33333333333,0.018916666666666665,0.09583333333333333,4651.916666666667,-0.0065,-0.03916666666666666,5005.5,-0.014083333333333328,-0.16474999999999998,20192.25,-0.024833333333333336,-0.2551666666666667,89.33333333333333,-0.25,-2.25,0.9921666666666668,0.0018333333333333329,0.012583333333333334
2012,New Hampshire,189500.0,0.002083333333333333,-0.0009166666666666681,1351.5,0.018583333333333323,0.19366666666666668,1396.75,0.015750000000000004,0.10183333333333333,6911.75,-0.0008333333333333318,0.06375000000000001,127.0,-0.75,-3.6666666666666665,0.9532500000000002,0.0006666666666666666,0.004583333333333333
2012,New Jersey,260250.0,0.001083333333333334,-0.014999999999999998,2876.5,0.02341666666666667,0.15925000000000003,3448.0,0.031416666666666676,0.05591666666666666,19168.583333333332,-0.005499999999999999,0.0004166666666666682,129.66666666666666,-0.5,-2.4166666666666665,0.9366666666666666,0.0006666666666666666,0.0025
2012,New Mexico,267416.6666666667,0.01983333333333333,0.014333333333333332,208.08333333333334,0.0175,0.11850000000000001,284.0,0.040000000000000015,0.09766666666666667,1768.6666666666667,-0.002,-0.06116666666666667,153.25,-2.6666666666666665,-7.166666666666667,0.9605833333333335,0.0010833333333333328,0.003500000000000001
2012,New York,200833.33333333334,0.008000000000000002,0.010333333333333333,5798.583333333333,0.01883333333333333,0.10049999999999999,9250.583333333334,0.02858333333333334,0.025250000000000005,56204.833333333336,-0.007333333333333331,0.044500000000000005,134.66666666666666,-0.25,6.666666666666667,0.9433333333333332,0.00024999999999999995,0.00175
2012,North Carolina,174750.0,-8.333333333333283e-05,-0.013583333333333331,4098.5,0.03916666666666666,0.4058333333333333,5545.666666666667,0.03741666666666666,0.21475,28711.666666666668,0.007416666666666668,0.043916666666666666,126.41666666666667,-1.9166666666666667,-15.75,0.9534999999999999,0.00024999999999999995,-0.0005000000000000001
2012,Ohio,109000.0,0.010333333333333332,0.06549999999999999,8866.333333333334,0.015916666666666662,0.1471666666666667,12901.333333333334,0.014583333333333335,0.021500000000000002,64783.083333333336,-0.006666666666666668,-0.10133333333333333,105.75,-1.0,-9.916666666666666,0.9411666666666667,0.0008333333333333332,0.007333333333333333
2012,Oklahoma,134166.66666666666,0.007333333333333333,0.039,2770.3333333333335,0.01708333333333333,0.17908333333333334,1777.25,0.02625000000000001,0.08474999999999999,7170.75,-0.007000000000000002,-0.04075,38.5,-0.08333333333333333,-0.9166666666666666,0.96475,0.0005,0.004083333333333334
2012,Oregon,205666.66666666666,0.007916666666666667,0.05058333333333332,3838.0833333333335,0.019666666666666662,0.17666666666666664,4645.833333333333,-0.000916666666666679,0.023583333333333335,19268.333333333332,-0.01525,-0.15016666666666664,83.41666666666667,-0.25,-21.583333333333332,0.9733333333333332,0.0005833333333333334,0.0105
2012,Pennsylvania,166333.33333333334,0.003666666666666667,0.017666666666666667,8034.5,0.019750000000000004,0.15466666666666667,11403.75,0.02691666666666666,0.04716666666666666,44344.333333333336,-0.0068333333333333345,-0.05849999999999999,105.5,-1.1666666666666667,-7.333333333333333,0.9464166666666668,0.0005,0.002166666666666667
2012,Rhode Island,184250.0,0.007416666666666668,-0.031166666666666676,887.5833333333334,0.01983333333333334,0.1684166666666667,1301.25,0.006500000000000006,-0.050416666666666665,5863.916666666667,-0.018666666666666665,-0.1410833333333333,84.25,0.08333333333333333,-3.0833333333333335,0.9421666666666667,0.00041666666666666675,0.0006666666666666664
2012,South Carolina,169833.33333333334,0.004,0.02575,2893.5,0.024416666666666666,0.15383333333333335,4035.6666666666665,0.023500000000000004,0.05233333333333334,22091.083333333332,-0.0042499999999999994,-0.0855,129.33333333333334,-1.8333333333333333,-15.75,0.9508333333333333,0.001,0.007916666666666667
2012,South Dakota,143583.33333333334,0.009083333333333334,0.055749999999999994,369.5,0.06766666666666665,0.19274999999999998,444.4166666666667,0.051833333333333335,0.09050000000000001,1933.0,-0.009083333333333332,-0.05458333333333334,108.08333333333333,-1.8333333333333333,-8.333333333333334,0.9656666666666668,0.0009166666666666669,0.007416666666666666
2012,Tennessee,124416.66666666667,0.005166666666666666,0.0015833333333333313,2233.0,0.025000000000000005,0.2104166666666667,3032.1666666666665,0.02583333333333332,0.09966666666666668,12602.083333333334,-0.0009999999999999992,-0.021666666666666667,85.41666666666667,0.4166666666666667,-0.75,0.9461666666666667,0.0012500000000000002,0.006583333333333333
2012,Texas,162666.66666666666,0.007583333333333333,0.061,17540.166666666668,0.026000000000000006,0.1985833333333333,23293.0,0.019999999999999987,0.04691666666666667,80243.41666666667,-0.013583333333333334,-0.15908333333333333,65.0,-1.5833333333333333,-17.166666666666668,0.9666666666666667,0.0004166666666666666,0.0061666666666666675
2012,Utah,193500.0,0.007833333333333335,0.03908333333333333,2737.3333333333335,0.016333333333333335,0.14775000000000002,3625.8333333333335,0.004333333333333342,0.0028333333333333322,16576.333333333332,-0.011250000000000001,-0.1475,101.33333333333333,-1.3333333333333333,-17.5,0.9805833333333333,0.0004166666666666667,0.006333333333333334
2012,Vermont,199750.0,0.003916666666666665,-0.015083333333333329,461.1666666666667,0.03733333333333333,0.17708333333333334,494.75,0.04158333333333336,0.1799166666666667,2988.9166666666665,0.011750000000000002,0.1205833333333333,173.08333333333334,-1.1666666666666667,1.9166666666666667,0.9381666666666666,0.000833333333333333,0.002166666666666667
2012,Virginia,280500.0,0.008250000000000002,0.05449999999999999,5740.166666666667,0.014333333333333335,0.10716666666666667,7534.583333333333,0.022333333333333354,0.0015000000000000013,24964.833333333332,-0.0095,-0.14533333333333334,62.333333333333336,-1.0833333333333333,-10.583333333333334,0.9707500000000001,0.0005,0.003583333333333333
2012,Washington,257166.66666666666,0.011333333333333336,0.04750000000000001,5815.0,0.021999999999999995,0.15558333333333332,7275.083333333333,0.008916666666666665,-0.04516666666666667,24941.583333333332,-0.025250000000000005,-0.24408333333333335,60.083333333333336,-2.0833333333333335,-17.0,0.98,0.0009166666666666666,0.009
2012,West Virginia,129666.66666666667,0.006250000000000002,0.06225,310.8333333333333,0.012416666666666668,0.104,468.5833333333333,0.02,0.042083333333333334,2031.9166666666667,-0.005083333333333334,-0.115,78.25,-1.4166666666666667,-13.083333333333334,0.9461666666666666,0.0004999999999999997,0.005916666666666667
2012,Wisconsin,113916.66666666667,0.0105,0.007916666666666667,1695.0,0.02866666666666667,0.2001666666666667,1835.0,0.009250000000000003,0.03691666666666666,13646.916666666666,-0.010750000000000001,-0.079,243.5,2.0,-4.583333333333333,0.9301666666666666,0.0011666666666666665,0.009916666666666666
2012,Wyoming,189333.33333333334,0.025833333333333337,0.06108333333333333,36.583333333333336,0.03150000000000001,0.24408333333333332,39.75,0.09625,0.21283333333333335,218.75,0.0195,0.18183333333333332,148.33333333333334,-1.8333333333333333,-0.16666666666666666,,,
2013,Alabama,153416.66666666666,0.005,0.05175,2771.3333333333335,0.016833333333333336,0.1095,3213.3333333333335,0.02200000000000001,0.09799999999999999,16070.333333333334,0.005750000000000001,0.07533333333333332,124.0,1.4166666666666667,1.0833333333333333,0.9545833333333335,0.00016666666666666666,0.0007500000000000001
2013,Alaska,256750.0,0.0009166666666666677,0.023333333333333334,600.4166666666666,0.03283333333333332,0.21025000000000002,845.4166666666666,0.04749999999999999,0.13358333333333336,3571.5833333333335,0.01091666666666667,0.07724999999999999,104.91666666666667,-1.25,-6.916666666666667,0.9828333333333332,-0.00016666666666666666,0.0009999999999999998
2013,Arizona,179833.33333333334,0.014249999999999999,0.22799999999999998,8744.25,-0.001999999999999995,-0.04441666666666666,10824.666666666666,0.013833333333333317,0.0205,29387.0,0.017666666666666667,0.051666666666666666,48.083333333333336,0.9166666666666666,-1.4166666666666667,0.9803333333333333,-0.0009166666666666666,-0.007999999999999998
2013,Arkansas,133416.66666666666,-0.002749999999999999,0.020583333333333335,1095.75,0.03725,0.29800000000000004,1391.25,0.03525,0.45483333333333326,6358.5,0.027333333333333324,0.5104166666666666,100.91666666666667,0.0,-16.333333333333332,0.9546666666666667,0.00016666666666666666,0.005333333333333333
2013,California,387250.0,0.017249999999999998,0.25883333333333336,30917.416666666668,-0.006749999999999999,-0.05433333333333334,34769.083333333336,0.01858333333333333,0.031416666666666655,58293.583333333336,0.020666666666666663,-0.15541666666666662,23.083333333333332,0.08333333333333333,-20.75,1.0059166666666666,-0.0002499999999999998,0.015333333333333332
2013,Colorado,255083.33333333334,0.0019166666666666674,0.09208333333333334,6914.333333333333,0.023583333333333335,0.1738333333333333,8240.333333333334,0.021666666666666667,0.11891666666666668,21461.916666666668,-0.0038333333333333297,-0.07416666666666667,48.25,-0.75,-15.166666666666666,0.9829166666666663,0.00025000000000000017,0.007000000000000002
2013,Columbia,468500.0,0.006416666666666668,0.10691666666666667,692.3333333333334,0.03141666666666667,0.13874999999999996,830.3333333333334,0.06308333333333332,0.15358333333333332,1322.1666666666667,0.008583333333333335,-0.1840833333333333,20.666666666666668,-0.8333333333333334,-14.666666666666666,0.99825,0.00041666666666666675,0.014333333333333335
2013,Connecticut,196000.0,0.0021666666666666653,0.000666666666666667,1606.25,0.023499999999999997,0.11891666666666667,2480.1666666666665,0.04749999999999998,0.08474999999999999,13559.75,0.005750000000000005,-0.012583333333333335,125.08333333333333,-1.25,-15.75,0.9553333333333334,0.0005833333333333334,0.007583333333333335
2013,Delaware,190666.66666666666,0.005000000000000001,0.061750000000000006,612.75,0.031583333333333345,0.051166666666666666,838.1666666666666,0.03033333333333334,0.08891666666666666,3044.1666666666665,0.0009999999999999992,-0.09616666666666666,54.75,-0.5,-14.75,0.9653333333333333,0.0004166666666666667,0.007833333333333336
2013,Florida,158500.0,0.010916666666666667,0.1741666666666667,25679.333333333332,0.009833333333333335,0.10475,26881.916666666668,0.04225,0.28241666666666665,117145.25,0.01608333333333333,0.07858333333333334,90.66666666666667,0.0,-6.25,0.9624166666666666,0.0003333333333333333,0.008583333333333337
2013,Georgia,155333.33333333334,0.01883333333333333,0.3246666666666667,8752.083333333334,0.012333333333333328,0.02008333333333333,13274.5,0.023083333333333334,0.076,47004.333333333336,0.009,-0.07675,59.666666666666664,-0.3333333333333333,-14.916666666666666,0.97275,-0.0003333333333333333,0.008666666666666668
2013,Hawaii,414916.6666666667,0.0030000000000000027,0.07133333333333335,1061.0,0.009083333333333332,0.13775,1226.0833333333333,0.02391666666666667,0.12266666666666666,5725.916666666667,0.001583333333333333,-0.05575,132.5,-2.6666666666666665,-21.25,0.9740833333333335,0.0008333333333333334,0.010916666666666667
2013,Idaho,167166.66666666666,0.009416666666666665,0.14783333333333334,1903.4166666666667,0.016666666666666663,0.09908333333333331,2191.1666666666665,0.03166666666666668,0.15475,10516.583333333334,0.012333333333333333,0.050916666666666666,112.0,-0.5833333333333334,-17.833333333333332,0.9810000000000002,0.0004166666666666667,0.0045000000000000005
2013,Illinois,160000.0,0.01333333333333333,0.10158333333333332,12059.333333333334,0.01883333333333332,0.20066666666666666,15366.583333333334,0.025500000000000005,0.09316666666666668,52932.916666666664,-0.005749999999999999,-0.1375,65.91666666666667,-1.4166666666666667,-23.833333333333332,0.9635833333333333,0.001333333333333333,0.01516666666666667
2013,Indiana,128166.66666666667,0.0072499999999999995,0.05733333333333334,4109.333333333333,0.018000000000000006,0.18858333333333333,5462.583333333333,0.03224999999999998,0.14766666666666664,24545.0,0.010916666666666665,0.017166666666666667,100.08333333333333,-1.0833333333333333,-16.333333333333332,0.9543333333333334,0.0004166666666666667,0.005666666666666667
2013,Iowa,146583.33333333334,0.004250000000000001,0.07758333333333335,1286.75,0.024583333333333342,0.15224999999999997,1616.3333333333333,0.035083333333333334,0.135,7635.0,0.009166666666666662,0.058,115.33333333333333,-1.25,-11.5,0.9653333333333333,0.0005,0.0077500000000000025
2013,Kansas,151916.66666666666,-0.0016666666666666653,0.061083333333333344,2140.6666666666665,0.02741666666666666,0.12558333333333335,2711.8333333333335,0.027916666666666673,0.06358333333333334,6131.75,-0.0020000000000000013,0.007416666666666669,94.41666666666667,-0.5,-12.083333333333334,0.9621666666666665,-0.0016666666666666668,0.0011666666666666668
2013,Kentucky,136666.66666666666,-0.002916666666666667,0.017499999999999998,2872.0,0.014666666666666673,0.19091666666666665,4060.6666666666665,0.027166666666666672,0.11516666666666665,18186.666666666668,0.003166666666666666,0.0072499999999999995,93.0,-1.0833333333333333,-13.25,0.9531666666666667,0.0006666666666666666,0.006583333333333334
2013,Louisiana,165583.33333333334,0.005833333333333334,0.048000000000000015,2577.25,0.017000000000000005,0.13508333333333336,2027.9166666666667,0.025083333333333346,0.055083333333333324,11814.333333333334,-0.0028333333333333335,-0.040583333333333325,139.41666666666666,-2.0833333333333335,-8.25,0.9588333333333335,0.0006666666666666665,0.005333333333333333
2013,Maine,141916.66666666666,-0.005333333333333335,0.01716666666666667,379.4166666666667,0.02533333333333333,0.16316666666666665,453.8333333333333,0.056083333333333346,0.27758333333333335,2869.8333333333335,0.018416666666666665,0.1921666666666667,184.75,1.75,-5.666666666666667,0.9254166666666667,0.00016666666666666682,0.006916666666666667
2013,Maryland,258000.0,0.0055833333333333325,0.06058333333333334,5316.833333333333,0.018000000000000002,0.11741666666666667,7371.25,0.031500000000000014,0.13408333333333336,22194.833333333332,0.007833333333333333,-0.05350000000000001,46.5,-0.75,-19.333333333333332,0.9780833333333333,0.0002499999999999998,0.010166666666666666
2013,Massachusetts,313916.6666666667,0.005999999999999998,0.078,6227.666666666667,0.02216666666666667,0.07608333333333334,8237.25,0.06050000000000003,0.05449999999999999,34725.833333333336,0.002250000000000004,-0.0885833333333333,102.66666666666667,-1.75,-18.0,0.9736666666666666,0.000833333333333333,0.011750000000000002
2013,Michigan,117333.33333333333,0.01133333333333334,0.19208333333333336,8960.583333333334,0.013916666666666666,0.06583333333333333,10762.416666666666,0.02041666666666665,0.05175,40529.833333333336,0.0004999999999999993,-0.05625,87.91666666666667,-1.0,-12.916666666666666,0.9625,0.00025000000000000006,0.008583333333333337
2013,Minnesota,177000.0,0.008166666666666664,0.12791666666666668,5996.0,0.013166666666666662,0.077,7121.833333333333,0.02341666666666668,0.08216666666666667,24245.416666666668,0.0005000000000000016,-0.06708333333333334,75.5,-0.9166666666666666,-14.416666666666666,0.9750833333333334,7.228014483236696e-20,0.0068333333333333345
2013,Mississippi,126083.33333333333,0.010250000000000004,0.03308333333333333,1153.1666666666667,0.02616666666666667,0.13749999999999998,1427.75,0.015500000000000007,0.05383333333333334,7544.75,0.0035000000000000027,0.162,110.25,-1.1666666666666667,-0.3333333333333333,0.9497499999999999,0.0004999999999999999,0.002333333333333333
2013,Missouri,118000.0,0.009166666666666665,0.05875,2159.3333333333335,0.013083333333333341,0.09766666666666667,2803.9166666666665,0.02783333333333334,0.08308333333333333,4055.1666666666665,0.01991666666666666,0.2195,106.0,0.5,-7.75,0.9353333333333333,-0.00025000000000000017,-0.0015833333333333335
2013,Montana,246333.33333333334,0.024916666666666667,0.04791666666666666,203.5,0.06183333333333333,9.441666666666666,216.83333333333334,0.009166666666666677,2.0903333333333336,1105.0833333333333,0.030000000000000002,1.3961666666666666,114.0,0.25,-4.5,,,
2013,Nebraska,143750.0,0.0021666666666666657,0.04416666666666666,1419.75,0.026416666666666668,0.12308333333333332,1711.9166666666667,0.017583333333333336,0.01825,4932.0,-0.0045,-0.07825,51.416666666666664,-0.75,-9.416666666666666,0.9724166666666667,0.000666666666666667,0.003916666666666666
2013,Nevada,166333.33333333334,0.01916666666666667,0.30924999999999997,4265.5,-0.008083333333333335,-0.08341666666666668,5061.416666666667,0.008000000000000007,0.010999999999999998,17425.5,-0.0005833333333333327,-0.13141666666666668,66.66666666666667,-2.0833333333333335,-22.666666666666668,1.0047499999999998,-0.0008333333333333335,0.012333333333333335
2013,New Hampshire,201750.0,0.007250000000000002,0.06458333333333334,1502.75,0.019333333333333345,0.10825,1554.25,0.030666666666666672,0.10308333333333335,6989.0,0.004166666666666669,0.010666666666666666,115.41666666666667,-1.0833333333333333,-11.583333333333334,0.9595833333333333,0.00016666666666666666,0.0061666666666666675
2013,New Jersey,243833.33333333334,0.002999999999999999,0.005916666666666667,4284.583333333333,0.022666666666666658,0.14025,5362.666666666667,0.03791666666666666,0.10758333333333332,25702.0,0.005833333333333335,-0.042,106.58333333333333,-1.75,-17.916666666666668,0.9489166666666667,0.0006666666666666669,0.010833333333333334
2013,New Mexico,240500.0,-0.003999999999999999,-0.08991666666666666,319.0833333333333,0.0305,0.48100000000000004,435.75,0.054833333333333324,0.45483333333333337,2401.5,0.0265,0.26833333333333337,133.25,-2.5,-17.833333333333332,0.9484166666666668,-0.00125,-0.011416666666666667
2013,New York,210250.0,0.0018333333333333344,0.04708333333333333,6663.25,0.02391666666666668,0.14575000000000002,10212.833333333334,0.052416666666666646,0.10458333333333332,53997.0,0.0036666666666666653,-0.03941666666666666,122.08333333333333,-1.5,-12.583333333333334,0.9490833333333333,0.0002500000000000002,0.005583333333333333
2013,North Carolina,175833.33333333334,0.005416666666666667,0.025166666666666667,5602.166666666667,0.024749999999999998,0.24058333333333337,7246.416666666667,0.03408333333333336,0.20133333333333334,35597.0,0.008999999999999996,0.1421666666666667,115.83333333333333,-0.75,-11.833333333333334,0.95925,0.0005,0.008333333333333333
2013,North Dakota,99666.66666666667,-0.10033333333333332,0.9066666666666666,2.3333333333333335,0.8889999999999999,1.3333333333333333,4.666666666666667,0.3966666666666667,6.0,12.333333333333334,0.06266666666666666,3.0833333333333335,78.0,-110.33333333333333,-383.6666666666667,0.9546666666666667,-0.005,0.01466666666666667
2013,Ohio,115250.0,0.0034999999999999966,0.05883333333333335,10274.333333333334,0.019333333333333324,0.15391666666666667,14092.666666666666,0.02316666666666666,0.08291666666666667,63048.5,-0.0009999999999999985,-0.029166666666666674,93.0,-0.3333333333333333,-12.666666666666666,0.9489166666666665,0.0006666666666666669,0.008083333333333336
2013,Oklahoma,140083.33333333334,0.0015000000000000007,0.04683333333333334,3061.6666666666665,0.011999999999999999,0.09808333333333334,1962.6666666666667,0.016250000000000004,0.08291666666666665,7233.916666666667,0.006333333333333334,-0.0095,34.5,0.08333333333333333,-4.416666666666667,0.9672499999999999,-0.0001666666666666666,0.002833333333333334
2013,Oregon,235083.33333333334,0.01041666666666667,0.14441666666666664,4309.0,0.011999999999999995,0.11216666666666665,5308.833333333333,0.027499999999999993,0.12141666666666667,18519.916666666668,0.0032500000000000016,-0.04608333333333333,66.5,-1.5833333333333333,-16.583333333333332,0.9805833333333336,0.0004166666666666667,0.007250000000000002
2013,Pennsylvania,169916.66666666666,0.0032499999999999977,0.027333333333333338,9228.25,0.021083333333333332,0.12783333333333333,12611.25,0.030500000000000003,0.09016666666666666,44279.416666666664,0.003999999999999999,-0.017916666666666674,91.5,-0.9166666666666666,-14.333333333333334,0.9518333333333332,0.00033333333333333327,0.005666666666666667
